"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,"Common Reference Period",
"Latvia","941","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"951.696194870801","108.989540624323","35.9247053929643","24.975935531675","17.6104698431032","8.44738342092955","4.64421422660783","2.36481836111806","2.65425477796054","2.48704003555455","1.93887573855891","2.9426475294848","6.19238547197434","6.74845027893115","6.53619908765877","10.0929775849168","15.4023191064986","3.5341067285894","-1.08463595015158","4.3707355993922","2.25778924374594","-0.0294547782578807","0.620490636732363","0.174242243625218","0.140633334505299","2.93036312374665","2.53445424186601","2.81140920075623","0.21906490484204","",
"Turkey","186","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,"14.5161290322581","11.6350275566442","12.3971475589687","26.6471449487555","5.66473988439306","3.1728569970826","3.88832025146512","6.36270692832307","1.11963781543117","4.55553368394829","8.47199621539222","13.9748929481675","6.04623966197398","4.92419394498302","7.92395208301994","19.0114086837676","15.4164557223962","13.9381652448956","23.8981615766705","21.2273552385836","17.4556893891338","25.9853378650601","61.8970444383435","63.5431082506343","94.2608598807592","37.6147825797716","29.1375145022677","31.3902710198444","48.3923231346862","44.9617301528779","34.6100759738746","38.8558434758408","68.8096433837048","63.2725524930958","60.3038691346447","65.978567991895","70.0761038690372","66.0938429820005","105.214986469202","89.1133172248499","80.4121511388042","85.669361649978","84.6413434846315","64.8674876350757","54.9153705812683","54.4001887619075","44.9641209479849","21.6024384490573","8.59826168115265","8.17916036802002","9.59724212288444","8.75618090972634","10.4441283764885","6.25097663090627","8.56644420552976","6.47187967115098","8.89156996512163","7.49309030547698","8.85457271364318","7.6708536484588","7.77513415328334","11.1443110840764","16.3324638988929","15.1768215720023","12.2789574462574","",
"Croatia, Rep. of","960","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.1898259147295","2.89928275583392","6.0769683879835","2.37852845904674","1.03055505333573","2.27272727272728","3.41207349081365","2.21658206429779","-0.215196159576217","-0.464499004644992","-1.125","1.12937210282342","1.50012501041755","0.771820346498069","0.154811374562031","",
"Colombia","233","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,"12.0567375886525","12.0253164556962","22.5988700564971","22.5806451612903","25.187969924812","18.9189189189189","34.0909090909091","17.5141242937853","24.198717948718","26.5806451612903","27.5229357798165","24.7002398081535","19.4871794871795","16.362660944206","23.9741816505302","18.8545927854221","23.3103879849812","28.1400659731033","25.8613861386139","29.137822529893","30.348440545809","27.0305636040751","22.4413214627327","22.8471846643832","20.8971286014773","20.7970867893992","18.4625690839056","18.6812565385812","10.8733978176967","9.22257080235505","7.96970293133976","6.35192507425156","7.13074168622681","5.90126181451807","5.05142028722873","4.29245011787706","5.54514128187458","6.99855040288351","4.2010447688327","2.27118326422563","3.41758959146979","3.16732560328694","2.01809847891194","2.89781874427855","4.99023427513779","7.51429322788323","4.3121410323773","3.24023413752975","3.52549273618951","2.52462053498878","",
"Bulgaria","918","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121.60754244925","1058.37355921973","18.6722044420641","2.57304281890203","10.3162621289989","7.36093927231849","5.81014365721824","2.34864169582754","6.14713074246272","5.03883807111907","7.26159462769947","8.40253419005895","12.3487195994021","2.75320223914816","2.43899060504117","4.21990346601875","2.95456829831017","0.890093540913035","-1.41818380264843","-0.104633261008411","-0.798649886453611","2.06159619443137","2.81454473824832","3.10372944796775","1.67244096855761","",
"Côte d'Ivoire","662","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.61144759515372","0.702375805956015","2.53077516737992","4.36152914007253","3.0772648515743","3.29680746974212","1.45798835600739","3.88583039886481","2.46719148596914","1.89200629349598","6.3085276915258","1.01950457731133","1.22645612135479","4.91243395052461","1.30451119915595","2.5811703725294","0.448682076766145","1.25149954781473","0.72317845751326","0.685881065304639","0.359409031380661","-1.10686343994201","2.42500656821829","",
"Switzerland","146","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,"1.51126094981661","1.96438846016245","1.84159176703611","-0.649525324533211","1.43879470321088","1.84539787448659","4.31599287754383","3.44021288042955","3.08055687101812","3.41447860846184","4.77597959563686","4.00519621563878","2.3958222695701","2.48903598959382","3.61598678629519","6.57322111925789","6.66000704160241","8.7546703302464","9.76741431913023","6.69659522507834","1.71547632285655","1.29599916278317","1.02879289487424","3.64764010558787","4.0225008483901","6.49030964005713","5.65510182392341","2.94979443545727","2.93145669136628","3.43539935298265","0.75030983941077","1.44032188041727","1.87246859731871","3.15526979710905","5.40395909218941","5.85959663468672","4.03703020778739","3.2926218031361","0.852116995120682","1.79982776867148","0.811634064628198","0.520225422736635","0.0179384378439559","0.806444380959451","1.55852919679006","0.989020329832557","0.642711506543273","0.638272930887211","0.802908730955227","1.17195420333701","1.05950928324804","0.732350603122229","2.42604117060162","-0.48048193642332","0.688238707220011","0.231349207650896","-0.692552018105231","-0.217323155115651","-0.0132025387515927","-1.14390867228178","-0.434618664285843","0.533787839825894","0.936335464113589","0.362886179940633","-0.725874933313383","",
"Germany","134","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,"2.61793790533415","2.09648856830072","2.12765876745902","0.896325615380352","1.53661155971012","2.29367579618989","2.84328008602129","2.96696086316877","2.33572809548972","3.24232938546164","3.53305857768816","1.79604550700727","1.47030439199652","1.91266394636875","3.4502416671467","5.24097417077837","5.48493671907592","7.03202572360938","6.98643242500424","5.91032884500704","4.2466346079507","3.73416842414874","2.71869053600734","4.04362200638281","5.44105619058071","6.34424091961786","5.24104712605721","3.29341460291845","2.40579506889857","2.06623073224691","-0.129412805250902","0.249906160316279","1.27412397156106","2.78055980684942","2.69647137791465","4.04703681637386","5.05697932185186","4.47457505486754","2.69305738121724","1.70616052419453","1.44972647330128","1.93936942452383","0.911185301235173","0.585433143944725","1.44026818676793","1.98385693617829","1.42080560518856","1.03422776551069","1.66573340932678","1.5469096515904","1.57742825864227","2.29834179696226","2.62838174873984","0.312737629871714","1.10380916115812","2.07517452479837","2.00849092167009","1.5047209800535","0.906797948515687","0.514420539517811","0.491748624770789","1.50949655801609","1.73216766075661","1.44566701469761","0.506689889953274","",
"United States","111","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,"1.52505446623093","3.34150827713061","2.72916048650252","1.01068437770719","1.45797598627786","1.07072414764723","1.19877334820183","1.2396694214876","1.27891156462585","1.58516926383668","3.01507537688441","2.77278562259307","4.27179615288534","5.46238620028749","5.83825533848253","4.29276668813047","3.27227824655281","6.17776006377041","11.0548048048048","9.14314686496534","5.74481263549085","6.50168399472838","7.63096383885603","11.2544711292795","13.5492019749684","10.3347153402771","6.13142700027494","3.21243523316063","4.30053547523427","3.54564415209369","1.89804772234274","3.66456321751692","4.07774110744408","4.82700303008948","5.39795643990322","4.23496396453854","3.02881967814969","2.95165696638554","2.6074415921546","2.80541968853655","2.9312041999344","2.33768993730741","1.55227909874362","2.18802719697358","3.37685727149935","2.82617111885402","1.58603162650603","2.27009497336113","2.67723669309173","3.39274684549547","3.22594410070407","2.85267248150136","3.83910029665101","-0.35554626629975","1.64004344238989","3.15684156862206","2.06933726526059","1.46483265562714","1.62222297740823","0.118627135552435","1.26158320570536","2.13011000365962","2.4425832969282","1.81221007526012","1.23358439630639","",
"Paraguay","288","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.58934941129232","8.13047417698579","10.1547846489023","2.5919467343056","4.6511627906977","8.25396825396824","3.67591897974493","2.68385738718592","5.02882767456758","3.12900274473923","4.08682280577243","3.60247741348939","3.97561015740692","2.7570972756279","1.76751592356687","",
"Hungary","944","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.66141394394749","6.83580508259543","7.27989573279491","8.46785487646024","6.94234501879141","5.2916617007109","8.67431417733245","15.7235490703556","17.149151997396","28.3695996532777","34.8175429072704","23.6557207806553","22.4642346133809","18.8680749869282","28.3054683706654","23.4690301919185","18.3050744143798","14.153789654534","9.99774409303365","9.80361016908127","9.11680911680912","5.26544821583986","4.66101694915255","6.74434679569466","3.56151711378353","3.93032603841001","7.95874516544908","6.04251253881059","4.21171171171172","4.85555795691951","3.92992098935075","5.65214517088651","1.73319984983106","-0.227566270988378","-0.0616446800641175","0.394769306686404","2.3482428115016","2.85024792594641","3.3385863538201","3.3267438576673","",
"Honduras","268","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.67415556865373","7.69050972034273","7.67416639397935","8.11379097093381","8.80906074819815","5.57775207654297","6.93621470895782","11.4034270813932","5.49634273772207","4.69889064976228","6.76227957314765","5.19618615531847","5.1618989858149","6.12924930313028","3.15783117980921","2.7246122329529","3.93436084442036","4.34734937777535","4.36587159819271","3.46841177951169","",
"Mexico","273","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,"5.00341205483424","5.46902899376842","4.94369236377868","12.0819394612939","23.7840154425787","14.9445346409267","15.824722489347","29.0641247103462","17.4572925678264","18.1912462987644","26.3516513562834","27.9337625982399","58.9134198531048","101.874938435992","65.4488071277602","57.7484484008702","86.2333169923538","131.82738392309","114.162258549065","20.0078767139978","26.651672564677","22.6623594550609","15.5078962533573","9.75146045357564","6.96581237191122","34.9992712889592","34.3783832235168","20.6256287259248","15.9283950119352","16.5856169707539","9.49156149435403","6.36773806235032","5.03072733151299","4.54690012118718","4.68840884843146","3.98805714597434","3.62946762439129","3.96684905458234","5.12498274575898","5.29735584228858","4.15672722680177","3.40737824605737","4.11150981070292","3.80639069747207","4.01861608078674","2.7206406496403","2.82170784747653","6.04145724018993","4.89935015356549","3.63596142127049","3.39683415569999","",
"Iceland","176","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,"10.0609783762958","4.24746009901039","5.84588110751902","1.00418786550623","1.9883972390203","4.71161499679355","11.016292445577","12.9280230755903","19.2450543572579","7.31706942783345","10.6866430342387","3.32021867821532","15.2317984034252","21.7632949193453","13.3724751491848","6.73187452980988","9.81132391279968","21.3549309168298","42.5161819585293","49.3613382334052","32.0351102236086","30.3167412725929","43.7499982853606","44.4444558043744","58.5284260893647","51.7932416010108","50.243226389676","83.9500461937035","30.8523970770909","31.9946290240703","22.1284011876646","18.2977682232304","25.7255090852843","20.7581950334485","15.510721994253","6.80877887943638","3.94771176824031","4.04285291076944","1.55265627495781","1.65123150116652","2.26041898267296","1.81543080282247","1.65924170953427","3.23183260906467","5.13647123245152","6.40508550386864","5.1970223021663","2.0556632975374","3.15819324298464","3.98704782806592","6.68707906136662","5.05155736492146","12.6943942775877","12.0031298461743","5.39673113167483","4.00102664343116","5.18589988750706","3.87227923748239","2.04461481539336","1.63305558181334","1.69692761997739","1.76041559180607","2.68291768267387","3.01397179156055","2.84792401518658","",
"Australia","193","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value","8.69565217391303","19.4285714285714","17.2248803827751","4.48979591836735","1.56249999999999","1.53846153846153","5.68181818181818","2.86738351254481","0.696864111498268","2.07612456747404","3.72881355932204","2.2875816993464","-0.319488817891378","0.641025641025639","2.86624203821656","3.40557275541796","3.2934131736527","3.47826086956523","2.52100840336132","3.27868852459017","3.43915343915343","6.13810741687981","6.02409638554217","9.09090909090911","15.4166666666667","15.1624548736462","13.3228840125392","12.3098201936376","8.00492610837437","9.12200684150513","10.1358411703239","9.48766603415561","11.3518197573657","10.0389105058366","3.96039603960396","6.73469387755101","9.05035054174635","8.53302162478083","7.21593968766827","7.5339025615269","7.33302195235871","3.17667536988685","1.01223112610712","1.75365344467642","1.96963479688142","4.62776659959759","2.61538461538462","0.224887556221876","0.860134629768142","1.48312940304039","4.45743514797225","4.4071353620147","2.98157453936348","2.73259596616785","2.34325522482587","2.6918316831683","3.55528773727028","2.32761128891475","4.35029854990047","1.77111716621253","2.91834002677376","3.30385015608742","1.76278015613196","2.44988864142538","2.48792270531403","1.5083667216592","1.2769909449733","1.94864740944521","1.91140094445694","1.61076787290377","0.846905537459291","",
"Guatemala","258","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.56085282795382","6.82161753590323","11.355761126315","1.85910254733028","3.85950909833169","6.21412393067092","3.78180754679686","4.34337131279514","3.41836169662963","2.38872032839551","4.44844199942825","4.42453655182542","3.75186186704512","3.69998398008601","3.21444062197346","",
"Finland","172","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,"11.6512936500125","11.2612671014978","5.81883773547299","1.45161215089867","3.4181272535079","1.69100191533954","4.38398278172672","4.99638188645285","10.2758607417486","4.94058806755302","3.87365401861325","5.37778183372857","9.19166799519519","2.2056109352125","2.74042043051221","6.47576543061844","6.66249783515335","10.7544718831369","16.9363999989274","17.8113972340213","14.3426930852257","11.7933469184053","7.79935074552145","7.4669615131074","11.5946192492108","11.3057566509548","9.58492764677444","8.3662926064564","7.06765638328174","5.19562195429434","2.93357920442334","4.11302886205056","5.08592861394881","6.59290980189126","6.14956531179853","4.31021289843462","2.91932319285018","2.19065319556432","1.08855677589408","0.791239406938454","0.629194238121001","1.1925588342584","1.39947378579841","1.16223155669443","3.04210080667795","2.57844080098895","1.57122012789383","0.877440386254734","0.187120559084464","0.623874450025202","1.56666380704382","2.51066565240339","4.0659535535838","-9.17360409330858E-07","1.1841352315465","3.41680754255211","2.80833622561574","1.47828615688805","1.04119621178438","-0.20792883990523","0.3566845008917","0.754015047084414","1.083820984093","1.0240939296343","0.290554555653301","",
"Cameroon","622","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.93969946305095","2.74253407543985","2.05908683974933","1.83413078149919","2.68598277212218","0.861740257759472","0.642673521850895","1.0742994515814","2.45280214062734","2.43760882182241","",
"Mauritania, Islamic Rep. of","682","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.68631959575962","4.90242727217991","4.12910173783394","3.53436856147326","3.23770308329082","1.48600676958639","2.27503457252095","3.04891482875157","2.30009262117938","2.38569488456317","",
"Mali","678","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.95564395229392","5.32312847064057","-0.606736356351483","0.883814547137825","1.45069057605956","-1.79964707083375","1.75985742927154","0.299546507387885","-1.65826694846368","0.43808894032071","",
"Mozambique, Rep. of","688","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.42755278070086","13.2450879070999","8.4894867549745","14.5028053002268","3.78861330914625","12.4255421735156","11.1666056127874","2.60245456956622","4.26135250941965","2.55974875844296","3.55075967356746","17.4180418197597","15.1132073899384","3.91133439990734","2.78110631182943",,"",
"Cyprus","423","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.97304191729918","2.80115505180746","4.13906538686855","2.28621706801676","2.56016132330234","2.30468732978557","2.37265183669722","4.66900841902484","0.326276652249807","2.43004084102252","3.28944939564213","2.38905410042319","-0.399357676464411","-1.35498885446312","-2.09699769053119","-1.42916666666669","0.531766496174515","1.43549119531762","0.25037099675844","-0.638422797978891","",
"Comoros, Union of the","632","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.84266300756185","6.31474450315182","-4.29487331536753",,,,,,,,"",
"Uruguay","298","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.39764974385121","8.11464561179316","7.87707374730889","7.06221874388572","6.69870886978136","8.09283206302989","8.09776580573602","8.57513504005394","8.87735333229828","8.66626987079335","9.63941347635076","6.21809382561862","7.60653360377044","7.88198870879622","9.75640636078192","",
"Slovenia, Rep. of","961","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.6229527318245","30.1125435950715","40.2134918436936","53.6719669102483","79.4063811481874","95.8865052101643","132.072721014831","198.753712862023","1281.44349404876","552.083528914325","114.832935589747","209.933731186822","31.7621306305932","20.9918180471498","13.4637296178669","9.86445061546853","8.35967990704293","7.89116682856691","6.15558754451558","8.91174418658764","8.37966587492203","7.48077770703757","5.54416421752898","3.59297594249512","2.45150132316475","2.45792444195863","3.65749563284104","5.64742380573933","0.839262246793849","1.80117022137136","1.80285171941908","2.59741386039009","1.76920085881895","0.19934382657086","-0.525552285820839","-0.0549995416704929","1.42910743319297","1.73860861988179","1.63052260754338","-0.0548568157605925","",
"Gabon","646","Consumer Price Index, All items, Percentage change, Previous year","PCPI_PC_CP_A_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.26331707837419","2.6524182869562","0.505441058915698","4.69045751826283","-0.33879518875336","2.10670712784049","2.65192583143898","4.74906652083221","2.46456756151188","1.17681176042119","",
